51.38 0.992029 0.551649 0.0390434 0.998657 1 1 0.283459 0.999988 0.999852 0.365412 0.00113706 0
51.39 0.992029 0.551797 0.0390959 0.998657 1 1 0.283454 0.999988 0.999856 0.361035 0.00114081 0
51.4 0.992029 0.551948 0.0391492 0.998658 1 1 0.28345 0.999988 0.999859 0.356913 0.0011445 0
51.41 0.992029 0.552103 0.0392033 0.998659 1 1 0.283447 0.999988 0.999863 0.353045 0.00114813 0
51.42 0.992029 0.552261 0.0392581 0.99866 1 1 0.283443 0.999988 0.999866 0.349426 0.00115169 0
51.43 0.992029 0.552422 0.0393135 0.998661 1 1 0.28344 0.999988 0.999869 0.346054 0.00115517 0
51.44 0.992029 0.552586 0.0393696 0.998662 1 1 0.283437 0.999988 0.999872 0.342928 0.00115858 0
51.45 0.992029 0.552752 0.0394262 0.998663 1 1 0.283435 0.999988 0.999875 0.340045 0.00116189 0
51.46 0.992029 0.552921 0.0394832 0.998664 1 1 0.283433 0.999988 0.999877 0.337402 0.00116512 0
51.47 0.992029 0.553093 0.0395406 0.998664 1 1 0.283432 0.999988 0.999879 0.334997 0.00116824 0
51.48 0.992029 0.553266 0.0395984 0.998665 1 1 0.28343 0.999988 0.999881 0.332829 0.00117127 0
51.49 0.992029 0.553442 0.0396564 0.998666 1 1 0.283429 0.999988 0.999883 0.330894 0.00117418 0
51.5 0.99203 0.553619 0.0397145 0.998667 1 1 0.283429 0.999988 0.999885 0.329193 0.00117699 0
51.51 0.99203 0.553797 0.0397728 0.998668 1 1 0.283429 0.999988 0.999887 0.327722 0.00117967 0
51.52 0.99203 0.553977 0.0398311 0.998669 1 1 0.283429 0.999988 0.999888 0.32648 0.00118224 0
51.53 0.99203 0.554158 0.0398893 0.99867 1 1 0.28343 0.999988 0.99989 0.325467 0.00118468 0
51.54 0.99203 0.55434 0.0399474 0.998671 1 1 0.283431 0.999988 0.999891 0.32468 0.00118699 0
51.55 0.992031 0.554522 0.0400053 0.998672 1 1 0.283433 0.999988 0.999892 0.32412 0.00118917 0
51.56 0.992031 0.554704 0.0400629 0.998673 1 1 0.283434 0.999988 0.999893 0.323785 0.00119121 0
51.57 0.992031 0.554887 0.0401201 0.998674 1 1 0.283437 0.999988 0.999894 0.323675 0.00119312 0
51.58 0.992031 0.55507 0.0401768 0.998674 1 1 0.283439 0.999988 0.999894 0.323789 0.00119488 0
51.59 0.992032 0.555252 0.0402331 0.998675 1 1 0.283442 0.999988 0.999895 0.324128 0.0011965 0
51.6 0.992032 0.555434 0.0402887 0.998676 1 1 0.283446 0.999988 0.999895 0.32469 0.00119797 0
51.61 0.992032 0.555614 0.0403437 0.998677 1 1 0.28345 0.999988 0.999895 0.325477 0.00119929 0
51.62 0.992033 0.555794 0.0403979 0.998678 1 1 0.283454 0.999988 0.999896 0.326489 0.00120046 0
51.63 0.992033 0.555973 0.0404512 0.998679 1 1 0.283458 0.999988 0.999896 0.327725 0.00120147 0
51.64 0.992033 0.55615 0.0405037 0.99868 1 1 0.283463 0.999988 0.999896 0.329188 0.00120234 0
51.65 0.992034 0.556325 0.0405551 0.998681 1 1 0.283469 0.999988 0.999896 0.330876 0.00120304 0
51.66 0.992034 0.556499 0.0406055 0.998681 1 1 0.283475 0.999988 0.999895 0.332793 0.00120359 0
51.67 0.992034 0.55667 0.0406547 0.998682 1 1 0.283481 0.999988 0.999895 0.334937 0.00120398 0
51.68 0.992035 0.556839 0.0407028 0.998683 1 1 0.283487 0.999988 0.999894 0.337311 0.00120421 0
51.69 0.992035 0.557005 0.0407495 0.998684 1 1 0.283494 0.999988 0.999894 0.339916 0.00120428 0
51.7 0.992036 0.557168 0.0407949 0.998684 1 1 0.283501 0.999988 0.999893 0.342752 0.0012042 0
51.71 0.992036 0.557329 0.0408389 0.998685 1 1 0.283509 0.999988 0.999892 0.345822 0.00120395 0
51.72 0.992036 0.557486 0.0408814 0.998686 1 1 0.283517 0.999988 0.999891 0.349126 0.00120355 0
51.73 0.992037 0.55764 0.0409224 0.998687 1 1 0.283525 0.999988 0.99989 0.352666 0.00120299 0
