0.47 0.485705 0.00236015 0.999751 0.00239484 0.997597 0.0022323 0.866729 0.00289418 0.735827 0.00161267 0.1865 0.00150693 0.857586 0.0032386 0.000276983 0.00175562 0.00871713 0.00202363 0.170277 0.002994 0.430448 0.00322637 0.502159 0.00401889 0.484531 0.0032109 0.441299 0.00425922 0.546388 0.00445342 0.402978 0.00271673 0.904925 0.004766 0.940677 0.00474812 0.123738 0.0462874 0.968057 0.770975 0.31798 0.377095 0.592236 0.298521
0.48 0.444019 0.00234238 0.999808 0.00242314 0.998005 0.00225989 0.862765 0.00286898 0.768597 0.00163377 0.214311 0.00151167 0.86616 0.0032409 0.000298787 0.00174655 0.00828071 0.00201305 0.177977 0.00299227 0.418155 0.00322887 0.498657 0.00401153 0.478415 0.00322659 0.439591 0.00421907 0.542926 0.00442005 0.405646 0.00273313 0.892061 0.00475052 0.932536 0.00474156 0.122285 0.0482666 0.96903 0.76503 0.317992 0.377434 0.592197 0.298336
0.49 0.404218 0.00232406 0.999851 0.00245299 0.998341 0.00228893 0.858929 0.00284375 0.797088 0.00165559 0.24351 0.00151717 0.873691 0.00324299 0.000325045 0.00173756 0.00790017 0.00200252 0.186984 0.00299172 0.404122 0.0032297 0.494334 0.00400322 0.471812 0.00324067 0.439236 0.00418122 0.540285 0.00438834 0.408374 0.00274957 0.878125 0.00473418 0.9235 0.00473439 0.120934 0.0503206 0.969944 0.759051 0.318005 0.377771 0.592158 0.298152
0.5 0.366599 0.00230536 0.999885 0.00248432 0.998618 0.00231934 0.855219 0.0028186 0.821852 0.00167798 0.273683 0.00152344 0.88025 0.00324481 0.000356865 0.00172869 0.00757707 0.00199207 0.197392 0.00299239 0.388492 0.00322873 0.489094 0.00399385 0.464803 0.00325315 0.440068 0.00414566 0.538399 0.00435828 0.411142 0.0027661 0.863189 0.00471692 0.913535 0.00472654 0.119681 0.0524529 0.970803 0.753038 0.318018 0.378107 0.59212 0.297969
0.51 0.331341 0.00228645 0.999911 0.002517 0.998846 0.00235101 0.851627 0.00279366 0.843388 0.00170082 0.304407 0.00153052 0.88591 0.00324633 0.000395623 0.00171998 0.00731234 0.00198173 0.209284 0.00299434 0.37144 0.00322584 0.482848 0.0039833 0.457471 0.00326404 0.441927 0.00411239 0.537199 0.00432987 0.413926 0.00278275 0.847361 0.00469869 0.902628 0.00471792 0.118521 0.0546668 0.971609 0.746988 0.318031 0.378442 0.592082 0.297787
0.52 0.298525 0.00226748 0.999931 0.00255094 0.999034 0.00238384 0.848137 0.00276902 0.862139 0.00172401 0.335281 0.00153837 0.89074 0.0032475 0.000443045 0.00171147 0.00710664 0.00197153 0.222733 0.00299762 0.353171 0.00322093 0.475524 0.00397142 0.449895 0.00327339 0.444657 0.00408136 0.536615 0.00430311 0.416695 0.00279954 0.830782 0.00467946 0.890785 0.00470845 0.117449 0.0569663 0.972367 0.740901 0.318045 0.378775 0.592045 0.297606
0.53 0.268156 0.00224862 0.999946 0.00258602 0.999189 0.00241771 0.844726 0.00274478 0.878488 0.00174744 0.36595 0.001547 0.894808 0.0032483 0.000501322 0.00170318 0.00696067 0.00196149 0.237788 0.0030023 0.333914 0.0032139 0.467066 0.00395809 0.442154 0.00328125 0.448109 0.00405253 0.53658 0.00427796 0.419412 0.0028165 0.813627 0.00465922 0.878039 0.00469808 0.116463 0.0593552 0.973079 0.734774 0.318059 0.379107 0.592008 0.297426
0.54 0.240191 0.00222999 0.999958 0.0026221 0.999317 0.0024525 0.84137 0.00272101 0.892767 0.00177105 0.396119 0.00155638 0.898172 0.00324872 0.000573258 0.00169513 0.00687543 0.00195163 0.254477 0.0030084 0.313918 0.00320469 0.457438 0.00394317 0.434322 0.00328767 0.452138 0.00402581 0.537024 0.00425439 0.422042 0.00283365 0.796089 0.00463799 0.864452 0.00468675 0.115558 0.0618379 0.973748 0.728605 0.318073 0.379438 0.591971 0.297247
0.55 0.214548 0.00221172 0.999968 0.00265909 0.999424 0.0024881 0.83804 0.00269778 0.905259 0.00179477 0.42556 0.00156647 0.900886 0.00324876 0.000662468 0.00168733 0.00685255 0.00194196 0.272796 0.00301598 0.293441 0.00319326 0.446627 0.00392654 0.426471 0.00329274 0.456605 0.00400112 0.537879 0.00423235 0.424544 0.00285098 0.778378 0.0046158 0.850111 0.0046744 0.114731 0.0644189 0.974377 0.72239 0.318088 0.379767 0.591935 0.297069
0.56 0.191125 0.00219391 0.999975 0.00269686 0.999513 0.00252439 0.834705 0.00267513 0.916205 0.00181855 0.454105 0.00157724 0.902999 0.0032484 0.000773634 0.00167982 0.0068945 0.00193248 0.292706 0.00302505 0.272742 0.00317959 0.434642 0.00390806 0.418669 0.00329655 0.461376 0.00397838 0.539077 0.00421178 0.426881 0.00286849 0.760708 0.0045927 0.835132 0.00466103 0.113978 0.0671031 0.974968 0.716127 0.318103 0.380094 0.591899 0.296892
