12.905 0.985591 0.789751 0.947571 0.986389 0.681879 0.946029 0.252354 0.678369 -0.237804 0.247717 -0.670825 -0.242453 -0.942668 -0.674369
12.955 0.948359 0.687176 0.985169 0.949867 0.785273 0.984336 0.396702 0.782299 -0.0871847 0.392301 -0.550123 -0.0919545 -0.880885 -0.554116
13.005 0.889026 0.568586 0.999807 0.891209 0.870366 0.999702 0.531804 0.867998 0.0654661 0.527742 -0.416601 0.0606866 -0.798573 -0.42095
13.055 0.808974 0.436745 0.991145 0.81178 0.935176 0.99177 0.654513 0.933469 0.216591 0.650885 -0.27337 0.211913 -0.69765 -0.277974
13.105 0.710069 0.294726 0.959385 0.713433 0.97819 0.960725 0.761968 0.977185 0.362669 0.758858 -0.123768 0.358202 -0.580468 -0.128519
13.155 0.594616 0.145839 0.905266 0.59846 0.998409 0.90729 0.851665 0.998127 0.500294 0.849146 0.0287179 0.496142 -0.449758 0.0239306
13.205 0.465305 -0.00644787 0.830049 0.469539 0.995359 0.832711 0.921515 0.995808 0.62626 0.919645 0.180535 0.622519 -0.308567 0.175823
13.255 0.325151 -0.158584 0.735489 0.329676 0.969112 0.738725 0.969888 0.970282 0.737631 0.968711 0.328145 0.734389 -0.160185 0.323617
13.305 0.177418 -0.307024 0.623787 0.182129 0.92028 0.627523 0.995659 0.922143 0.831812 0.995201 0.468107 0.829144 -0.00806904 0.46387
13.355 0.0255514 -0.44831 0.497549 0.0303385 0.850001 0.501697 0.998225 0.852514 0.906607 0.998499 0.59716 0.904576 0.144235 0.593312
13.405 -0.126911 -0.579147 0.359715 -0.12216 0.759913 0.364179 0.977528 0.763017 0.960274 0.978526 0.712296 0.958926 0.293177 0.708927
13.455 -0.276416 -0.696487 0.213498 -0.271811 0.652114 0.218174 0.934049 0.655738 0.991561 0.935749 0.810832 0.990929 0.435286 0.80802
13.505 -0.419479 -0.797596 0.0623048 -0.415127 0.529119 0.0670837 0.868802 0.533176 0.99974 0.871164 0.890472 0.999838 0.567252 0.888283
13.555 -0.552766 -0.880116 -0.09034 -0.548769 0.393792 -0.0855696 0.783308 0.398189 0.98462 0.786276 0.949359 0.985446 0.685997 0.947844
13.605 -0.673171 -0.942126 -0.240879 -0.669622 0.249288 -0.236229 0.679559 0.253923 0.946554 0.683064 0.986121 0.948087 0.788756 0.985315
13.655 -0.777887 -0.982179 -0.385805 -0.774869 0.0989739 -0.381382 0.559973 0.103738 0.886428 0.563934 0.999902 0.888634 0.873132 0.999824
13.705 -0.864475 -0.999343 -0.52174 -0.862058 -0.0536465 -0.517648 0.427336 -0.0488639 0.805643 0.431661 0.99038 0.808471 0.93716 0.991031
13.755 -0.930916 -0.993216 -0.645515 -0.929157 -0.205017 -0.64185 0.28474 -0.200327 0.706084 0.289328 0.957777 0.709467 0.979347 0.959143
13.805 -0.975663 -0.963943 -0.754247 -0.974601 -0.351609 -0.751094 0.135509 -0.347122 0.590069 0.140252 0.902853 0.593928 0.998711 0.904902
