-0.248236 -0.353109 -0.300457 -0.295798 -0.325471 -0.167798 0.337691 0.389827 0.0794104 -0.0494852 -0.071904 -0.0507471 -0.0232201 -0.00444737 0.00372492 0.00485838 0.00307713 0.00106828 -0.000108754 -0.000443091 -0.000320963 -0.000102911 3.00742e-05
-0.256667 -0.363528 -0.310077 -0.304854 -0.334134 -0.17404 0.343568 0.401129 0.0843839 -0.0489503 -0.0734473 -0.0525943 -0.0245018 -0.00501152 0.00366525 0.00501784 0.00325237 0.00117216 -7.9178e-05 -0.00045538 -0.000341985 -0.000115875 2.76673e-05
-0.265118 -0.373945 -0.319731 -0.313934 -0.342776 -0.180296 0.349254 0.412347 0.0894684 -0.0482972 -0.0749361 -0.054445 -0.0258134 -0.0056049 0.00358934 0.00517396 0.0034315 0.00127993 -5.1122e-05 -0.000449828 -0.000379565 -0.000124793 2.54644e-05
-0.273576 -0.384346 -0.329407 -0.323026 -0.351387 -0.186559 0.354738 0.423464 0.0946583 -0.0475246 -0.0763661 -0.0562961 -0.0271537 -0.00622774 0.00349631 0.00532595 0.00361381 0.00139463 -1.19965e-05 -0.00046757 -0.000394471 -0.000141954 2.20116e-05
-0.28203 -0.394719 -0.339092 -0.332118 -0.359955 -0.192822 0.360011 0.434465 0.0999477 -0.0466311 -0.0777339 -0.0581445 -0.0285213 -0.00688006 0.00338571 0.00547315 0.00379962 0.00151439 2.93974e-05 -0.000480354 -0.000413278 -0.000158673 1.78931e-05
-0.290469 -0.405048 -0.348773 -0.341198 -0.36847 -0.199078 0.365062 0.445332 0.105331 -0.0456155 -0.0790356 -0.0599871 -0.0299149 -0.0075618 0.00325683 0.00561509 0.0039885 0.00163916 7.39039e-05 -0.000489804 -0.000434215 -0.000175643 1.32067e-05
-0.298881 -0.415322 -0.358438 -0.350255 -0.376921 -0.205321 0.369883 0.456051 0.1108 -0.0444775 -0.080268 -0.0618207 -0.0313329 -0.00827302 0.00310889 0.00575205 0.00417917 0.00176938 0.000121964 -0.000496851 -0.000456285 -0.000193225 7.94405e-06
-0.307255 -0.425527 -0.368074 -0.359276 -0.385296 -0.211546 0.374464 0.466608 0.116351 -0.0432165 -0.0814275 -0.0636422 -0.0327738 -0.00901347 0.00294172 0.00588177 0.00437306 0.00190444 0.000173793 -0.000501798 -0.000479011 -0.000211475 1.84147e-06
-0.31558 -0.435649 -0.377668 -0.36825 -0.393586 -0.217748 0.378797 0.476987 0.121975 -0.0418327 -0.0825109 -0.0654487 -0.0342358 -0.00978298 0.00275456 0.00600463 0.00456875 0.0020446 0.000229776 -0.000504874 -0.00050212 -0.000230571 -4.59829e-06
-0.323847 -0.445676 -0.387208 -0.377166 -0.40178 -0.22392 0.382874 0.487176 0.127667 -0.0403262 -0.0835154 -0.0672367 -0.0357174 -0.0105813 0.002547 0.00611986 0.00476599 0.0021898 0.000289893 -0.000505878 -0.000525499 -0.000250424 -1.19905e-05
-0.332043 -0.455597 -0.396681 -0.386011 -0.409868 -0.230058 0.386689 0.497161 0.133419 -0.0386976 -0.0844383 -0.0690031 -0.0372167 -0.011408 0.00231841 0.00622706 0.00496434 0.00233993 0.000354315 -0.000504782 -0.000549009 -0.000271116 -2.00772e-05
-0.34016 -0.465398 -0.406075 -0.394774 -0.417841 -0.236158 0.390236 0.506932 0.139224 -0.0369479 -0.0852767 -0.0707452 -0.0387317 -0.0122628 0.00206851 0.00632539 0.00516356 0.0024949 0.00042308 -0.000501487 -0.000572474 -0.000292689 -2.89472e-05
-0.348187 -0.475067 -0.415378 -0.403445 -0.425689 -0.242216 0.393508 0.516476 0.145076 -0.0350781 -0.0860282 -0.0724601 -0.0402607 -0.013145 0.00179694 0.00641413 0.00536329 0.00265464 0.000496369 -0.000496064 -0.000595768 -0.000315067 -3.86105e-05
-0.356116 -0.484595 -0.424579 -0.412012 -0.433403 -0.248228 0.3965 0.525784 0.150967 -0.0330899 -0.0866904 -0.0741453 -0.0418012 -0.0140541 0.00150319 0.00649295 0.00556306 0.00281893 0.000574151 -0.000488079 -0.000619017 -0.000338244 -4.90649e-05
-0.363937 -0.493968 -0.433666 -0.420465 -0.440976 -0.254191 0.399208 0.534846 0.15689 -0.0309846 -0.0872625 -0.0757958 -0.0433525 -0.0149896 0.00118709 0.0065612 0.00576237 0.00298767 0.000656608 -0.000477478 -0.000642269 -0.000361994 -6.04156e-05
-0.371643 -0.503179 -0.442627 -0.428795 -0.448397 -0.260103 0.401627 0.543653 0.162839 -0.0287644 -0.0877418 -0.0774107 -0.0449116 -0.0159507 0.000848446 0.00661828 0.00596077 0.00316078 0.000743802 -0.000464686 -0.000664446 -0.00038689 -7.26127e-05
-0.379224 -0.512215 -0.451453 -0.43699 -0.455661 -0.265961 0.403755 0.552197 0.168806 -0.0264317 -0.088127 -0.0789864 -0.0464769 -0.0169367 0.000486928 0.00666363 0.00615795 0.003338 0.000835673 -0.000449112 -0.000686133 -0.00041255 -8.56986e-05
-0.386673 -0.521068 -0.460133 -0.445042 -0.462759 -0.271763 0.405589 0.560473 0.174785 -0.0239887 -0.0884167 -0.0805208 -0.0480461 -0.0179467 0.000102442 0.00669671 0.00635337 0.00351921 0.000932244 -0.00043044 -0.000707583 -0.00043878 -9.96817e-05
-0.393983 -0.529729 -0.468658 -0.452942 -0.469685 -0.277508 0.407126 0.568473 0.180769 -0.0214382 -0.0886099 -0.0820112 -0.0496171 -0.01898 -0.000305154 0.00671701 0.00654661 0.00370412 0.00103369 -0.00040899 -0.00072815 -0.000465759 -0.00011461
-0.401146 -0.538188 -0.477013 -0.460674 -0.47642 -0.283174 0.408312 0.576151 0.186803 -0.0187536 -0.0887183 -0.0834648 -0.0511902 -0.0200352 -0.000735359 0.00672396 0.00673742 0.00389254 0.00113981 -0.000384321 -0.000748026 -0.000493355 -0.000130526
-0.408152 -0.546429 -0.485173 -0.4682 -0.482914 -0.288669 0.408927 0.58331 0.193094 -0.0157951 -0.0887916 -0.0849219 -0.0527753 -0.0211105 -0.0011862 0.00671876 0.0069243 0.00408446 0.00125073 -0.000356483 -0.000766983 -0.00052158 -0.000147393
-0.414994 -0.554443 -0.493129 -0.475513 -0.489162 -0.294001 0.409007 0.589921 0.199596 -0.0125408 -0.0888098 -0.0863827 -0.0543767 -0.0222073 -0.00165728 0.0067005 0.00710866 0.00427891 0.00136634 -0.000325303 -0.000784973 -0.000550349 -0.000165261
